time,mass,unit,stable?
26634.556852579117,30.3,g,1
26635.565611839294,30.3,g,1
26636.55870294571,30.3,g,1
26637.567492246628,30.3,g,1
26638.55933523178,30.3,g,1
26639.56799554825,30.3,g,1
26640.561097621918,30.3,g,1
26641.56987929344,30.3,g,1
26642.562997102737,30.3,g,1
26643.57181596756,30.3,g,1
26644.564872026443,30.4,g,1
26645.573630809784,30.4,g,1
26646.566727876663,30.4,g,1
26647.55979681015,30.4,g,1
26648.56850886345,30.4,g,1
26649.561765432358,30.4,g,1
26650.56927394867,30.4,g,1
26651.563604831696,30.4,g,1
26652.571362495422,30.4,g,1
26653.56443786621,30.4,g,1
26654.573285102844,30.4,g,1
26655.56629705429,30.4,g,1
26656.57510113716,30.4,g,1
26657.56818509102,30.5,g,1
26658.57692337036,30.5,g,1
26659.56999349594,30.5,g,1
26660.578855514526,30.5,g,1
26661.571980953217,30.5,g,1
26662.580679416656,30.5,g,1
26663.573793649673,30.5,g,1
26664.582580566406,30.5,g,1
26665.57440805435,30.5,g,1
26666.583218097687,30.5,g,1
26667.576310396194,30.5,g,1
26668.569635629654,30.5,g,1
26669.578423023224,30.6,g,1
26670.571462392807,30.6,g,1
26671.58044552803,30.5,g,1
26672.57361626625,30.6,g,1
26673.582347154617,30.6,g,1
26674.575446605682,30.6,g,1
26675.584177970886,30.6,g,1
26676.577303886414,30.6,g,1
26677.58602166176,30.6,g,1
26678.579137563705,30.6,g,1
26679.586666107178,30.6,g,1
26680.579730272293,30.6,g,1
26681.588492393494,30.6,g,1
26682.581523895264,30.6,g,1
26683.590371370316,30.6,g,1
26684.583391427994,30.6,g,1
26685.592222929,30.6,g,1
26686.58537173271,30.6,g,1
26687.594200134277,30.6,g,1
26688.58724784851,30.6,g,1
26689.58045077324,30.6,g,1
26690.589198589325,30.6,g,1
26691.582329273224,30.6,g,1
26692.5910756588,30.7,g,1
26693.584156513214,30.7,g,1
26694.5929210186,30.7,g,1
26695.5859978199,30.7,g,1
26696.594707489014,30.7,g,1
26697.58786201477,30.7,g,1
26698.596602916718,30.7,g,1
26699.589677095413,30.7,g,1
26700.59716320038,30.7,g,1
26701.59040260315,30.7,g,1
26702.599177360535,30.7,g,1
26703.592370033264,30.7,g,1
26704.60116124153,30.7,g,1
26705.59423518181,30.7,g,1
26706.587362527847,30.7,g,1
26707.596106290817,30.8,g,1
26708.5891661644,30.8,g,1
26709.59666109085,30.8,g,1
26710.58972120285,30.8,g,1
26711.598530054092,30.8,g,1
26712.591697454453,30.8,g,1
26713.600420236588,30.8,g,1
26714.59351658821,30.8,g,1
26715.60224556923,30.8,g,1
26716.595326423645,30.8,g,1
26717.604115962982,30.8,g,1
26718.597190141678,30.8,g,1
26719.605904102325,30.8,g,1
26720.599164009094,30.8,g,1
26721.606629371643,30.8,g,1
26722.599761247635,30.8,g,1
26723.608657598495,30.8,g,1
26724.60173726082,30.8,g,1
26725.60928106308,30.8,g,1
26726.603592157364,30.8,g,1
26727.611120462418,30.8,g,1
26728.604257583618,30.8,g,1
26729.598531007767,30.9,g,1
26730.606036424637,30.9,g,1
26731.599170923233,30.9,g,1
26732.607962608337,30.9,g,1
26733.600997447968,30.9,g,1
26734.609897851944,30.9,g,1
26735.603106737137,30.9,g,1
26736.610609054565,30.9,g,1
26737.60367178917,30.9,g,1
26738.612562656403,30.9,g,1
26739.605496406555,30.9,g,1
26740.61434173584,31.0,g,1
26741.607434511185,31.0,g,1
26742.616199970245,31.0,g,1
26743.609281778336,31.0,g,1
26744.61807870865,31.0,g,1
26745.61114525795,31.0,g,1
26746.61989569664,31.0,g,1
26747.61295413971,31.0,g,1
26748.62053513527,31.0,g,1
26749.61480998993,31.0,g,1
26750.62228870392,31.0,g,1
26751.615380048752,31.0,g,1
26752.624322652817,31.0,g,1
26753.617431402206,31.0,g,1
26754.610478162766,31.0,g,1
26755.619242191315,31.0,g,1
26756.612354278564,31.0,g,1
26757.619851589203,31.0,g,1
26758.612915039062,31.0,g,1
26759.62169766426,31.0,g,1
26760.61479616165,31.0,g,1
26761.623594522476,31.0,g,1
26762.61666560173,31.0,g,1
26763.625449180603,31.0,g,1
26764.61849117279,31.1,g,1
26765.627244472504,31.1,g,1
26766.620298862457,31.1,g,1
26767.62904858589,31.1,g,1
26768.622175455093,31.1,g,1
26769.630927324295,31.1,g,1
26770.624007940292,31.1,g,1
26771.6327586174,31.1,g,1
26772.6258957386,31.1,g,1
26773.634634017944,31.1,g,1
26774.627757787704,31.2,g,1
26775.620796442032,31.2,g,1
26776.62949872017,31.2,g,1
26777.622628211975,31.2,g,1
26778.63018345833,31.2,g,1
26779.62324142456,31.2,g,1
26780.632013320923,31.2,g,1
26781.62503528595,31.2,g,1
26782.633849143982,31.2,g,1
26783.62694454193,31.2,g,1
26784.63570356369,31.2,g,1
26785.628797769547,31.2,g,1
26786.63764166832,31.2,g,1
26787.63060760498,31.2,g,1
26788.639416456223,31.3,g,1
26789.6324903965,31.3,g,1
26790.641261577606,31.3,g,1
26791.634342193604,31.3,g,1
26792.641900777817,31.3,g,1
26793.63494706154,31.3,g,1
26794.64365887642,31.3,g,1
26795.636734247208,31.3,g,1
26796.645791769028,31.3,g,1
26797.63883948326,31.3,g,1
26798.631966352463,31.3,g,1
26799.640692949295,31.3,g,1
26800.633769273758,31.3,g,1
26801.642587661743,31.3,g,1
26802.63568019867,31.3,g,1
26803.644443273544,31.3,g,1
26804.637484788895,31.3,g,1
26805.646291971207,31.3,g,1
26806.63936328888,31.3,g,1
26807.646847963333,31.3,g,1
26808.640086889267,31.3,g,1
26809.64897751808,31.3,g,1
26810.642070055008,31.4,g,1
26811.65083384514,31.4,g,1
26812.64393043518,31.4,g,1
26813.651373386383,31.4,g,1
26814.64451432228,31.4,g,1
26815.65326476097,31.4,g,1
26816.646297454834,31.4,g,1
26817.640689373016,31.4,g,1
26818.64816761017,31.4,g,1
26819.656969070435,31.4,g,1
26820.650037765503,31.4,g,1
26821.64307665825,31.4,g,1
26822.651931285858,31.4,g,1
26823.64500617981,31.4,g,1
26824.653757810593,31.4,g,1
