time,mass,unit,stable?,Pressure 300 psi
0.24756074,0,g,1,
1.257305622,0,g,1,
2.244025469,0,g,1,
3.256267786,0,g,1,
4.251359224,0.4,g,1,
5.259861708,0.7,g,0,
6.244679451,1,g,1,
7.247328043,1,g,1,
8.247533083,1.1,g,1,
9.252968788,1.1,g,1,
10.24554777,1.7,g,1,
11.24654293,2,g,0,
12.2467382,2.6,g,0,
13.23668718,2.9,g,0,
14.2422111,3.7,g,0,
15.24222589,4.4,g,0,
16.25891757,5.2,g,0,
17.23847628,6.3,g,0,
18.25068521,7.1,g,0,
19.24009871,8,g,0,
20.26120281,9.1,g,0,
21.23929501,10,g,0,
22.2573719,11,g,0,
23.24773788,12,g,0,
24.25296926,13,g,0,
25.25134349,13.9,g,0,
26.25381994,14.8,g,0,
27.24324965,15.8,g,0,
28.26522708,16.7,g,0,
29.25510812,17.6,g,0,
30.26050472,18.6,g,0,
31.26009655,19.5,g,0,
32.25701165,20.3,g,0,
33.25048113,21.4,g,0,
34.26093435,22.4,g,0,
35.25064516,23.2,g,0,
36.25952315,24.1,g,0,
37.26211572,25.1,g,0,
38.26699424,26,g,0,
39.26591468,26.8,g,0,
40.27291632,27.8,g,0,
41.2639451,28.6,g,0,
42.27200937,29.5,g,0,
43.26186013,30.5,g,0,
44.26710153,31.3,g,0,
45.25684214,32.1,g,0,
46.27801466,33.1,g,0,
47.25780272,34,g,0,
48.26330137,34.8,g,0,
49.25807142,35.8,g,0,
50.26327205,36.6,g,0,
51.26777959,37.4,g,0,
52.28210258,38.4,g,0,
53.26433611,39.2,g,0,
54.25392723,40,g,0,
55.27217817,41,g,0,
56.25922012,41.8,g,0,
57.26438737,42.7,g,0,
58.26531172,43.7,g,0,
59.27046895,44.6,g,0,
60.25997329,45.5,g,0,
61.27967763,46.3,g,0,
62.25827789,47.3,g,0,
63.26910806,48,g,0,
64.26119208,48.9,g,0,
65.28221035,49.8,g,0,
66.27083302,50.6,g,0,
67.2748673,51.5,g,0,
68.2649672,52.4,g,0,
69.27582383,53.1,g,0,
70.26301408,54,g,0,
71.28112721,54.9,g,0,
72.27728176,55.8,g,0,
73.28269315,56.6,g,0,
74.2724216,57.4,g,0,
75.27776265,58.2,g,0,
76.2813561,59.2,g,0,
77.28792715,60,g,0,
78.27844501,60.8,g,0,
79.28898025,61.8,g,0,
80.27879238,62.5,g,0,
81.28449106,63.3,g,0,
82.2710917,64.3,g,0,
83.2802794,65.1,g,0,
84.28549838,65.9,g,0,
85.29388499,66.9,g,0,
86.28081894,67.6,g,0,
87.28641939,68.4,g,0,
88.27618551,69.4,g,0,
89.29680848,70.2,g,0,
90.28589416,71,g,0,
91.29840636,72,g,0,
92.2889626,72.7,g,0,
93.27793384,73.5,g,0,
94.29045677,74.5,g,0,
95.28580952,75.3,g,0,
96.29371071,76,g,0,
97.29906225,77,g,0,
98.29553342,77.8,g,0,
99.28799987,78.6,g,0,
100.2956686,79.4,g,0,
101.2824943,80.1,g,0,
102.2972479,81.1,g,0,
103.2844255,81.9,g,0,
104.2925496,82.7,g,0,
105.279449,83.6,g,0,
106.3009119,84.4,g,0,
107.2887301,85.2,g,0,
108.2971923,86.1,g,0,
109.2921197,86.9,g,0,
110.2975719,87.7,g,0,
111.2868903,88.6,g,0,
112.303936,89.4,g,0,
113.282171,90.2,g,0,
114.302943,91.1,g,0,
115.2899282,91.9,g,0,
116.2926192,92.7,g,0,
117.2871265,93.6,g,0,
118.299355,94.4,g,0,
119.2918551,95.2,g,0,
120.2945139,95.9,g,0,
121.3024352,96.7,g,0,
122.3052568,97.7,g,0,
123.2897842,98.4,g,0,
124.3009117,99.2,g,0,
125.2905951,100.1,g,0,
126.310154,100.9,g,0,
127.2958596,101.7,g,0,
128.3072968,102.6,g,0,
129.2970595,103.4,g,0,
130.3049669,104.2,g,0,
131.3075118,104.9,g,0,
132.3127937,105.7,g,0,
133.3078141,106.6,g,0,
134.3142278,107.4,g,0,
135.3010414,108.2,g,0,
136.3196917,109.1,g,0,
137.3040512,109.9,g,0,
138.3082058,110.6,g,0,
139.3036125,111.6,g,0,
140.3091943,112.3,g,0,
141.3081825,113.1,g,0,
142.3091319,113.9,g,0,
143.3094373,114.6,g,0,
144.3176129,115.6,g,0,
145.3081751,116.3,g,0,
146.3264513,117.1,g,0,
147.3162425,118,g,0,
148.3104265,118.8,g,0,
149.3178897,119.6,g,0,
150.3047686,120.4,g,0,
151.3214536,121.1,g,0,
152.3046885,122,g,0,
153.311121,122.8,g,0,
154.3061407,123.5,g,0,
155.3115616,124.5,g,0,
156.3089271,125.2,g,0,
157.3183365,126,g,0,
158.3115034,126.9,g,0,
159.3219507,127.7,g,0,
160.3191354,128.4,g,0,
161.3179212,129.2,g,0,
162.3081455,129.9,g,0,
163.3295162,130.9,g,0,
164.316479,131.6,g,0,
165.3190567,132.4,g,0,
166.3236086,133.3,g,0,
167.318841,134,g,0,
168.3152459,134.8,g,0,
169.3236601,135.7,g,0,
170.3158996,136.4,g,0,
171.3229947,137.2,g,0,
172.322036,138,g,0,
173.3252778,138.7,g,0,
174.3175704,139.7,g,0,
175.3228765,140.4,g,0,
176.3152597,141.1,g,0,
177.3251765,142.1,g,0,
178.3267577,142.8,g,0,
179.3320067,143.6,g,0,
180.318892,144.3,g,0,
181.3406687,145.1,g,0,
182.3213346,146,g,0,
183.3369341,146.8,g,0,
184.3294959,147.5,g,0,
185.3362789,148.4,g,0,
186.3258932,149.2,g,0,
187.3405452,149.9,g,0,
188.3235528,150.7,g,0,
189.3314729,151.4,g,0,
190.3366833,152.3,g,0,
191.3393834,153.1,g,0,
192.3293862,155.9,g,0,
193.3477135,154.3,g,1,
194.3361576,155.2,g,0,
195.3496292,155.8,g,0,
196.3425136,156.7,g,0,
197.3346438,157.4,g,0,
198.3401761,158.2,g,0,
199.333986,158.9,g,0,
200.3421772,159.7,g,0,
201.3329186,160.6,g,0,
202.3458927,161.3,g,0,
203.3384495,162,g,0,
204.3342979,163,g,0,
205.3377097,163.7,g,0,
206.3403392,164.4,g,0,
207.3299341,165.2,g,0,
208.3455446,165.9,g,0,
209.3330495,166.8,g,0,
210.3513532,167.6,g,0,
211.3442974,168.3,g,0,
212.3507063,170.5,g,0,
213.3304904,170,g,0,
214.3515553,170.9,g,0,
215.3412242,171.6,g,0,
216.3553329,172.4,g,0,
217.3470674,173.3,g,0,
218.3524032,174,g,0,
219.342134,174.8,g,0,
220.3498054,175.7,g,0,
221.3422642,176.4,g,0,
222.3477314,177.2,g,0,
223.3374896,177.9,g,0,
224.3557355,178.7,g,0,
225.3477983,179.5,g,0,
226.3618848,180.3,g,0,
227.3518081,181,g,0,
228.3611879,181.9,g,0,
229.3481762,182.6,g,0,
230.3582921,183.4,g,0,
231.3481295,184.1,g,0,
232.3658872,184.9,g,0,
233.3446476,185.8,g,0,
234.3525479,186.5,g,0,
235.3450775,187.3,g,0,
236.3632944,188,g,0,
237.3531137,188.7,g,0,
238.3607855,189.6,g,0,
239.3478637,190.4,g,0,
240.3711782,191.1,g,0,
241.3637819,192,g,0,
242.3715024,192.7,g,0,
243.3641508,193.5,g,0,
244.3726852,194.2,g,0,
245.3571341,194.9,g,0,
246.3733051,195.8,g,0,
247.3554766,196.6,g,0,
248.3613939,197.3,g,0,
249.3584414,198,g,0,
250.3730013,198.8,g,0,
251.3573866,199.7,g,0,
252.3654306,200.4,g,0,
253.3619211,201.1,g,0,
254.3753686,202,g,0,
255.3675063,202.7,g,0,
256.3808315,203.5,g,0,
257.3722255,204.2,g,0,
258.3813972,204.9,g,0,
259.3683841,205.8,g,0,
260.370894,206.6,g,0,
261.3632529,207.3,g,0,
262.3575914,208,g,0,
263.3756299,208.7,g,0,
264.3657184,209.7,g,0,
265.374016,210.4,g,0,
266.3624625,211.1,g,0,
267.3676808,212,g,0,
268.3606706,212.6,g,0,
269.3694165,213.4,g,0,
270.3616412,214.2,g,0,
271.3831046,214.9,g,0,
272.3683305,215.8,g,0,
273.3773911,216.5,g,0,
274.3642347,217.2,g,0,
275.3759036,218,g,0,
276.365413,218.7,g,0,
277.373373,219.6,g,0,
278.3778386,220.3,g,0,
279.3835723,221,g,0,
280.37305,221.8,g,0,
281.3892167,222.6,g,0,
282.3787913,223.4,g,0,
283.3785157,224.1,g,0,
284.381114,224.8,g,0,
285.3887069,225.7,g,0,
286.3844762,226.4,g,0,
287.3836408,227.2,g,0,
288.3707054,227.9,g,0,
289.3882265,228.6,g,0,
290.3855774,229.5,g,0,
291.3934755,230.2,g,0,
292.3818429,230.9,g,0,
293.3905394,231.7,g,0,
294.380383,232.4,g,0,
295.3856721,233.3,g,0,
296.385673,234,g,0,
297.3910208,234.7,g,0,
298.3769007,235.5,g,0,
299.3962801,236.2,g,0,
300.3885036,237.1,g,0,
301.3937073,237.8,g,0,
302.3805683,238.5,g,0,
303.3937047,239.4,g,0,
304.380682,240,g,0,
305.3890691,240.8,g,0,
306.3968098,241.5,g,0,
307.3990524,242.3,g,0,
308.396914,243.1,g,0,
309.4029803,243.9,g,0,
310.3926754,244.6,g,0,
311.3929589,245.3,g,0,
312.3984442,246,g,0,
313.4073367,246.9,g,0,
314.3991578,247.6,g,0,
315.3973691,248.4,g,0,
316.4028354,249,g,0,
317.407485,249.8,g,0,
318.4020514,250.7,g,0,
319.4131513,251.4,g,0,
320.4059653,252.1,g,0,
321.4115033,252.8,g,0,
322.4058168,253.5,g,0,
323.405117,254.4,g,0,
324.3976517,255.1,g,0,
325.4145818,255.8,g,0,
326.3989573,256.6,g,0,
327.4045496,257.3,g,0,
328.4061837,258.2,g,0,
329.4090345,258.9,g,0,
330.4124844,259.6,g,0,
331.4206483,260.3,g,0,
332.4137108,261,g,0,
333.4227846,261.9,g,0,
334.4147522,262.6,g,0,
335.4227183,263.3,g,0,
336.415725,264,g,0,
337.4247274,264.8,g,0,
338.4173737,265.7,g,0,
339.425539,266.4,g,0,
340.4178402,267.1,g,0,
341.4108276,267.8,g,0,
342.4197967,268.5,g,0,
343.4124818,269.4,g,0,
344.4206157,270.1,g,0,
345.4135721,270.8,g,0,
346.4221871,271.5,g,0,
347.4158018,272.3,g,0,
348.4237995,273.1,g,0,
349.4158072,273.9,g,0,
350.4248462,274.6,g,0,
351.4168088,275.3,g,0,
352.4258139,276,g,0,
353.4188473,276.8,g,0,
354.4278553,277.6,g,0,
355.4194214,278.3,g,0,
356.4284275,279.1,g,0,
357.4206381,279.8,g,0,
358.4296072,280.6,g,0,
359.4226711,281.3,g,0,
360.4305296,282,g,0,
361.4240828,282.9,g,0,
362.4326115,283.5,g,0,
363.4246497,284.3,g,0,
364.433943,285,g,0,
365.4259815,285.7,g,0,
366.4349883,286.6,g,0,
367.4279511,287.2,g,0,
368.4365239,288,g,0,
369.4291036,288.7,g,0,
370.4371386,289.4,g,0,
371.4301064,290.3,g,0,
372.4388599,290.9,g,0,
373.4313667,291.7,g,0,
374.4396396,292.4,g,0,
375.4336491,293.1,g,0,
376.4409068,294,g,0,
377.4343297,294.6,g,0,
378.4423492,295.4,g,0,
379.4353414,296.1,g,0,
380.4430878,296.8,g,0,
381.4360878,297.7,g,0,
382.4449301,298.3,g,0,
383.4370701,299.1,g,0,
384.4462099,299.8,g,0,
385.4389691,300.5,g,0,
386.4471457,301.4,g,0,
387.4401517,302,g,0,
388.4488449,302.8,g,0,
389.4413655,303.5,g,0,
390.4499176,304.2,g,0,
391.443017,305.1,g,0,
392.4505436,305.7,g,0,
393.4446185,306.5,g,0,
394.4525771,307.2,g,0,
395.4455631,307.9,g,0,
396.4536002,308.6,g,0,
397.4460752,309.3,g,0,
398.4546885,310.2,g,0,
399.4476964,310.9,g,0,
400.4556975,311.6,g,0,
401.4487333,312.3,g,0,
402.4571474,313,g,0,
403.4498401,313.9,g,0,
404.4586265,314.6,g,0,
405.4515986,315.3,g,0,
406.444536,316,g,0,
407.4526727,316.7,g,0,
408.4610307,317.6,g,0,
409.4544225,318.3,g,0,
410.4464622,319,g,0,
411.4555657,319.7,g,0,
412.4485981,320.4,g,0,
413.456619,321.3,g,0,
414.449259,322,g,0,
415.457442,322.7,g,0,
416.4514625,323.3,g,0,
417.4590442,324.1,g,0,
418.4521637,324.9,g,0,
419.4607794,325.6,g,0,
420.4528832,326.3,g,0,
421.4621084,327,g,0,
422.4542079,327.7,g,0,
423.4632742,328.6,g,0,
424.456243,329.2,g,0,
425.4641106,330,g,0,
426.4566765,330.7,g,0,
427.465703,331.4,g,0,
428.4580374,332.3,g,0,
429.4671214,332.9,g,0,
430.4594803,333.7,g,0,
431.4680698,334.4,g,0,
432.4606822,335,g,0,
433.4694071,335.9,g,0,
434.4617813,336.6,g,0,
435.4703352,337.3,g,0,
436.4636037,338,g,0,
437.4718039,338.7,g,0,
438.4643364,339.6,g,0,
439.4733815,340.1,g,0,
440.4660854,341,g,0,
441.4747648,341.7,g,0,
442.4670191,342.4,g,0,
443.475673,343.3,g,0,
444.4679942,343.8,g,0,
445.4772618,344.6,g,0,
446.4697344,345.3,g,0,
447.4788167,346,g,0,
448.4709723,346.9,g,0,
449.4796188,347.5,g,0,
450.4719696,348.3,g,0,
451.4805582,349,g,0,
452.4730585,349.7,g,0,
453.481724,350.4,g,0,
454.4756968,351,g,0,
455.4834898,351.9,g,0,
456.4764857,352.6,g,0,
457.4846442,353.3,g,0,
458.4773724,354,g,0,
459.4853601,354.7,g,0,
460.4789209,355.6,g,0,
461.4869392,356.3,g,0,
462.4800317,357,g,0,
463.4885669,357.7,g,0,
464.4816728,358.4,g,0,
465.4897289,359.2,g,0,
466.4827752,359.8,g,0,
467.4906688,360.6,g,0,
468.4849317,361.3,g,0,
469.4918923,362,g,0,
470.485244,362.9,g,0,
471.4936097,363.5,g,0,
472.4866059,364.2,g,0,
473.4792922,365,g,0,
474.4878349,365.6,g,0,
475.49596,366.3,g,0,
476.4888446,367,g,0,
477.4975827,367.9,g,0,
478.4900787,368.6,g,0,
479.4826794,369.3,g,0,
480.4917989,370,g,0,
481.4840989,370.7,g,0,
482.4930992,371.5,g,0,
483.4856083,372.2,g,0,
484.4943564,372.9,g,0,
485.4869034,373.6,g,0,
486.4954774,374.3,g,0,
487.4880705,375.1,g,0,
488.4967632,375.7,g,0,
489.4892917,376.6,g,0,
490.4984438,377.2,g,0,
491.4913054,377.9,g,0,
492.4989455,378.6,g,0,
493.4916608,379.3,g,0,
494.5002253,380.2,g,0,
495.4932275,380.8,g,0,
496.5020876,381.5,g,0,
497.4944866,382.2,g,0,
498.5036457,382.9,g,0,
499.496248,383.8,g,0,
500.5042439,384.4,g,0,
501.4967444,385.2,g,0,
502.5057454,385.8,g,0,
503.4987621,386.5,g,0,
504.507015,387.3,g,0,
505.4997015,387.9,g,0,
506.5078044,388.8,g,0,
507.5012934,389.5,g,0,
508.5094051,390.2,g,0,
509.5025856,390.8,g,0,
510.5105655,391.5,g,0,
511.5039525,392.4,g,0,
512.5122607,393.1,g,0,
513.5047357,393.8,g,0,
514.5137513,394.4,g,0,
515.5062108,395.1,g,0,
516.5142663,396,g,0,
517.5072675,396.7,g,0,
518.5157466,397.4,g,0,
519.5085559,398,g,0,
520.5176573,398.7,g,0,
521.5099709,399.4,g,0,
522.5179634,400.1,g,0,
523.5115399,401,g,0,
524.5196083,401.7,g,0,
525.5124097,402.4,g,0,
526.5215299,403,g,0,
527.5140378,403.7,g,0,
528.5226374,404.6,g,0,
529.5152304,405.3,g,0,
530.5237615,406,g,0,
531.516412,406.6,g,0,
532.5250363,407.3,g,0,
533.5177479,408.1,g,0,
534.5262978,408.7,g,0,
535.518873,409.6,g,0,
536.5271559,410.3,g,0,
537.5202134,410.9,g,0,
538.5287697,411.6,g,0,
539.5210106,412.3,g,0,
540.5295756,413.1,g,0,
541.5221312,413.8,g,0,
542.531296,414.5,g,0,
543.5234406,415.2,g,0,
544.5324137,415.9,g,0,
545.5254331,416.7,g,0,
546.532943,417.4,g,0,
547.5269933,418.1,g,0,
548.5344706,418.8,g,0,
549.5270805,419.5,g,0,
550.5357754,420.2,g,0,
551.5290489,420.9,g,0,
552.5367606,421.8,g,0,
553.5294113,422.3,g,0,
554.5382631,423.1,g,0,
555.5312684,423.8,g,0,
556.52404,424.5,g,0,
557.5325577,425.3,g,0,
558.5250235,425.8,g,0,
559.5336323,426.7,g,0,
560.5262702,427.4,g,0,
561.5353143,428.1,g,0,
562.5278246,428.8,g,0,
563.5368917,429.5,g,0,
564.5286767,430.3,g,0,
565.53778,431,g,0,
566.5305882,431.7,g,0,
567.5386448,432.3,g,0,
568.5315104,433,g,0,
569.5400913,433.9,g,0,
570.5331752,434.4,g,0,
571.5408943,435.3,g,0,
572.5341337,435.9,g,0,
573.5430996,436.6,g,0,
574.5351393,437.3,g,0,
575.5437312,438,g,0,
576.5367048,438.8,g,0,
577.5452082,439.5,g,0,
578.5381317,440.2,g,0,
579.546351,440.9,g,0,
580.5394702,441.6,g,0,
581.5476785,442.3,g,0,
582.540319,442.9,g,0,
583.5488801,443.7,g,0,
584.5415201,444.5,g,0,
585.5506158,445.1,g,0,
586.5429769,445.8,g,0,
587.5515282,446.5,g,0,
588.5446849,447.3,g,0,
589.5532563,448,g,0,
590.5458996,448.7,g,0,
591.5539565,449.4,g,0,
592.5464416,450,g,0,
593.5554469,450.9,g,0,
594.548239,451.5,g,0,
595.5563469,452.3,g,0,
596.5489447,452.9,g,0,
597.5574546,453.6,g,0,
598.5507178,454.3,g,0,
599.5586228,455,g,0,
600.5521898,455.8,g,0,
601.5601239,456.5,g,0,
602.5534997,457.2,g,0,
603.5618052,457.9,g,0,
604.5538528,458.5,g,0,
605.5634816,459.4,g,0,
606.555155,460,g,0,
607.5482357,460.7,g,0,
608.5567338,461.4,g,0,
609.5657623,462.1,g,0,
610.558461,462.8,g,0,
611.5664554,463.4,g,0,
612.5600705,464.3,g,0,
613.5520318,465,g,0,
614.561146,465.7,g,0,
615.5536728,466.3,g,0,
616.5622625,467,g,0,
617.5542138,467.8,g,0,
618.5628729,468.4,g,0,
619.5570467,469.2,g,0,
620.5640249,469.9,g,0,
621.5567639,470.6,g,0,
622.5658922,471.2,g,0,
623.558521,471.9,g,0,
624.5670583,472.8,g,0,
625.5601101,473.4,g,0,
626.5680377,474.1,g,0,
627.5610743,474.8,g,0,
628.5691316,475.5,g,0,
629.5623472,476.2,g,0,
630.5708325,476.8,g,0,
631.5636168,477.7,g,0,
632.5720918,478.4,g,0,
633.5651929,479.1,g,0,
634.5732801,479.7,g,0,
635.566282,480.4,g,0,
636.5748045,481.1,g,0,
637.5673521,481.7,g,0,
638.5753903,482.6,g,0,
639.5682483,483.3,g,0,
640.5769238,484,g,0,
641.5701225,484.6,g,0,
642.5786643,485.3,g,0,
643.5709648,486.1,g,0,
644.5800359,486.8,g,0,
645.5720141,487.5,g,0,
646.5811365,488.2,g,0,
647.5733235,488.9,g,0,
648.5823441,489.5,g,0,
649.5749755,490.2,g,0,
650.5834973,491,g,0,
651.5766034,491.7,g,0,
652.5851078,492.4,g,0,
653.5771515,493.1,g,0,
654.5864208,493.8,g,0,
655.5784953,494.5,g,0,
656.5871587,495.1,g,0,
657.5801182,496,g,0,
658.5888412,496.6,g,0,
659.5815561,497.3,g,0,
660.5893817,498,g,0,
661.5821638,498.7,g,0,
662.5911438,499.4,g,0,
663.5841134,500,g,0,
664.576618,500.8,g,0,
665.5846839,501.5,g,0,
666.5773606,502.2,g,0,
667.5864937,502.9,g,0,
668.578691,503.5,g,0,
669.5874598,504.4,g,0,
670.5805559,504.9,g,0,
671.5884082,505.7,g,0,
672.5813713,506.4,g,0,
673.5904436,507,g,0,
674.5830305,507.9,g,0,
675.5911918,508.5,g,0,
676.5842881,509.2,g,0,
677.5934534,509.9,g,0,
678.5848801,510.6,g,0,
679.5939629,511.2,g,0,
680.5865345,511.9,g,0,
681.5953653,512.8,g,0,
682.5880885,513.4,g,0,
683.596096,514.1,g,0,
684.5902522,514.8,g,0,
685.5974002,515.4,g,0,
686.5909529,516.1,g,0,
687.5989504,516.8,g,0,
688.5920024,517.6,g,0,
689.600616,518.3,g,0,
690.5931997,519,g,0,
691.6023347,519.7,g,0,
692.5939789,520.3,g,0,
693.6025589,521,g,0,
694.5955613,521.7,g,0,
695.6042368,522.5,g,0,
696.596813,523.2,g,0,
697.6053984,523.9,g,0,
698.5986693,524.5,g,0,
699.6065822,525.2,g,0,
700.5998154,525.9,g,0,
701.6080377,526.5,g,0,
702.6010015,527.4,g,0,
703.6095324,528,g,0,
704.6016803,528.7,g,0,
705.6102798,529.4,g,0,
706.6030965,530.1,g,0,
707.6117461,530.9,g,0,
708.6038113,531.4,g,0,
709.6125326,532.2,g,0,
710.6060357,532.9,g,0,
711.613625,533.5,g,0,
712.6065395,534.2,g,0,
713.6151502,534.9,g,0,
714.6084487,535.7,g,0,
715.6009464,536.4,g,0,
716.6092954,537,g,0,
717.6022952,537.7,g,0,
718.6108541,538.4,g,0,
719.6029794,539.2,g,0,
720.6120927,539.8,g,0,
721.6047163,540.6,g,0,
722.6136169,541.2,g,0,
723.6056044,541.9,g,0,
724.6141083,542.6,g,0,
725.6067612,543.3,g,0,
726.615474,544.1,g,0,
727.6085091,544.7,g,0,
728.6172206,545.4,g,0,
729.6094451,546.1,g,0,
730.6180801,546.7,g,0,
731.6111593,547.4,g,0,
732.6191773,548.1,g,0,
733.6122804,548.9,g,0,
734.6208622,549.5,g,0,
735.6138647,550.3,g,0,
736.622005,550.9,g,0,
737.6146352,551.6,g,0,
738.6229279,552.2,g,0,
739.6159313,552.9,g,0,
740.6244762,553.8,g,0,
741.6174636,554.4,g,0,
742.6256921,555.1,g,0,
743.6179225,555.7,g,0,
744.6269047,556.4,g,0,
745.6195948,557.1,g,0,
746.6279864,557.8,g,0,
747.6209879,558.6,g,0,
748.6289725,559.2,g,0,
749.6225929,559.9,g,0,
750.6310976,560.6,g,0,
751.6229508,561.3,g,0,
752.6318941,561.9,g,0,
753.6245425,562.6,g,0,
754.6330717,563.4,g,0,
755.6261108,564,g,0,
756.6350935,564.8,g,0,
757.6269116,565.4,g,0,
758.6354864,566.1,g,0,
759.6287665,566.7,g,0,
760.636631,567.4,g,0,
761.629833,568.2,g,0,
762.6378713,568.9,g,0,
763.6310096,569.6,g,0,
764.6400771,570.2,g,0,
765.632134,570.9,g,0,
766.640512,571.6,g,0,
767.6335299,572.2,g,0,
768.6423547,573.1,g,0,
769.6348588,573.7,g,0,
770.6435175,574.4,g,0,
771.6362669,575.1,g,0,
772.6448696,575.7,g,0,
773.6374762,576.4,g,0,
774.6462996,577.1,g,0,
775.6389089,577.9,g,0,
776.6315267,578.5,g,0,
777.6406312,579.3,g,0,
778.6483152,579.9,g,0,
779.6413682,580.6,g,0,
780.6337044,581.2,g,0,
781.6427176,581.9,g,0,
782.6351752,582.7,g,0,
783.6432805,583.3,g,0,
784.6380017,584.1,g,0,
785.6445076,584.7,g,0,
786.6374741,585.4,g,0,
787.6464844,586.1,g,0,
788.6390266,586.7,g,0,
789.6470137,587.4,g,0,
790.6396701,588.1,g,0,
791.6486959,588.9,g,0,
792.6417334,589.6,g,0,
793.6493866,590.2,g,0,
794.6427469,590.9,g,0,
795.6514246,591.5,g,0,
796.6438,592.2,g,0,
797.6519048,592.9,g,0,
798.6454525,593.7,g,0,
799.6536624,594.4,g,0,
800.646687,595,g,0,
801.6548703,595.7,g,0,
802.6475987,596.3,g,0,
803.6564591,597,g,0,
804.6485479,597.7,g,0,
805.6567843,598.5,g,0,
806.6503553,599.1,g,0,
807.6593637,599.9,g,0,
808.6509995,600.5,g,0,
809.6600604,601.2,g,0,
810.6528425,601.8,g,0,
811.6607718,602.5,g,0,
812.6544261,603.3,g,0,
813.662719,604,g,0,
814.6557317,604.6,g,0,
815.6633961,605.3,g,0,
816.6566927,605.9,g,0,
817.6651671,606.6,g,0,
818.6577036,607.3,g,0,
819.6657219,608.1,g,0,
820.6594424,608.7,g,0,
821.6678019,609.5,g,0,
822.6606383,610.1,g,0,
823.6682792,610.8,g,0,
824.6613712,611.4,g,0,
825.6696355,612.1,g,0,
826.6624856,612.9,g,0,
827.6712358,613.4,g,0,
828.6640947,614.3,g,0,
829.6725357,614.9,g,0,
830.6654975,615.6,g,0,
831.6736865,616.2,g,0,
832.6662817,616.9,g,0,
833.6752169,617.6,g,0,
834.6682324,618.2,g,0,
835.6760399,619.1,g,0,
836.6686265,619.7,g,0,
837.6777496,620.4,g,0,
838.6702514,621,g,0,
839.6629002,621.7,g,0,
840.6716092,622.3,g,0,
841.6646736,623,g,0,
842.6740084,623.8,g,0,
843.6660795,624.5,g,0,
844.6740844,625.2,g,0,
845.6666262,625.8,g,0,
846.675231,626.5,g,0,
847.6680784,627.1,g,0,
848.6770418,627.8,g,0,
849.6715708,628.6,g,0,
850.6781998,629.2,g,0,
851.6706667,629.9,g,0,
852.6791713,630.6,g,0,
853.6723683,631.3,g,0,
854.6810172,631.9,g,0,
855.6730566,632.6,g,0,
856.6817284,633.3,g,0,
857.6750753,633.9,g,0,
858.6831238,634.8,g,0,
859.6754704,635.4,g,0,
860.6844859,636.1,g,0,
861.6772749,636.7,g,0,
862.6852922,637.4,g,0,
863.6794133,638.1,g,0,
864.6863699,638.7,g,0,
865.679944,639.5,g,0,
866.6879959,640.2,g,0,
867.6805222,640.8,g,0,
868.6895251,641.4,g,0,
869.6821179,642.1,g,0,
870.6906776,642.8,g,0,
871.6833942,643.4,g,0,
872.6922812,644.3,g,0,
873.6852653,644.9,g,0,
874.6932828,645.6,g,0,
875.6858032,646.2,g,0,
876.6949248,646.9,g,0,
877.6879318,647.5,g,0,
878.6961229,648.2,g,0,
879.6891506,649,g,0,
880.6971421,649.6,g,0,
881.6895826,650.3,g,0,
882.6986654,651,g,0,
883.6909692,651.7,g,0,
884.7001953,652.3,g,0,
885.6927929,653,g,0,
886.7008948,653.8,g,0,
887.6943436,654.4,g,0,
888.702594,655.1,g,0,
889.6948645,655.8,g,0,
890.7035229,656.4,g,0,
891.6966498,657.1,g,0,
892.705231,657.7,g,0,
893.6978867,658.6,g,0,
894.7058446,659,g,0,
895.6984043,659.9,g,0,
896.7075846,660.5,g,0,
897.6997669,661.2,g,0,
898.708281,661.8,g,0,
899.7017627,662.5,g,0,
900.693877,663.3,g,0,
901.7028756,663.8,g,0,
902.6954246,664.7,g,0,
903.7035191,665.3,g,0,
904.6966045,666,g,0,
905.7053993,666.6,g,0,
906.6977768,667.3,g,0,
907.707274,668,g,0,
908.6988962,668.5,g,0,
909.7078638,669.4,g,0,
910.7004898,670,g,0,
911.7090335,670.7,g,0,
912.701951,671.3,g,0,
913.710747,672,g,0,
914.7039008,672.7,g,0,
915.7114646,673.3,g,0,
916.7044725,674.1,g,0,
917.712615,674.7,g,0,
918.7052019,675.5,g,0,
919.7138762,676.1,g,0,
920.7067094,676.8,g,0,
921.7152965,677.4,g,0,
922.7077475,678.1,g,0,
923.7167552,678.9,g,0,
924.70945,679.5,g,0,
925.7177141,680.2,g,0,
926.7102616,680.8,g,0,
927.7193894,681.5,g,0,
928.7123094,682.1,g,0,
929.7208543,682.8,g,0,
930.7133713,683.6,g,0,
931.7220659,684.2,g,0,
932.7146287,684.9,g,0,
933.7227774,685.6,g,0,
934.7152615,686.3,g,0,
935.7259347,686.9,g,0,
936.7169979,687.6,g,0,
937.7260468,688.2,g,0,
938.7186043,688.9,g,0,
939.7271688,689.7,g,0,
940.7195933,690.3,g,0,
941.7281888,691,g,0,
942.721889,691.6,g,0,
943.7287884,692.3,g,0,
944.7219336,693,g,0,
945.7300646,693.6,g,0,
946.723074,694.4,g,0,
947.7316949,694.9,g,0,
948.7245212,695.7,g,0,
949.7328222,696.4,g,0,
950.7254522,697,g,0,
951.7339401,697.7,g,0,
